TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
191000000.0	6145790.6	4327463.6	19736173.6
192000000.0	6146931.6	4328011.3	19749661.5
193000000.0	6148061.1	4328553.4	19763028.1
194000000.0	6149179.4	4329090.0	19776274.9
195000000.0	6150286.7	4329621.3	19789403.6
196000000.0	6151383.0	4330147.3	19802415.8
197000000.0	6152468.6	4330668.1	19815312.9
198000000.0	6153543.6	4331183.7	19828096.6
199000000.0	6154608.2	4331694.3	19840768.3
200000000.0	6155662.5	4332199.8	19853329.4
201000000.0	6156706.7	4332700.5	19865781.5
202000000.0	6157740.9	4333196.3	19878125.9
203000000.0	6158765.2	4333687.4	19890364.0
204000000.0	6159779.8	4334173.7	19902497.2
205000000.0	6160784.9	4334655.5	19914526.9
206000000.0	6161780.5	4335132.6	19926454.3
207000000.0	6162766.9	4335605.2	19938280.7
208000000.0	6163744.0	4336073.4	19950007.5
209000000.0	6164712.1	4336537.2	19961635.8
210000000.0	6165671.3	4336996.7	19973167.0
211000000.0	6166621.7	4337452.0	19984602.2
212000000.0	6167563.4	4337903.0	19995942.6
213000000.0	6168496.6	4338349.9	20007189.4
214000000.0	6169421.3	4338792.7	20018343.7
215000000.0	6170337.7	4339231.5	20029406.8
216000000.0	6171245.9	4339666.3	20040379.6
217000000.0	6172145.9	4340097.2	20051263.3
218000000.0	6173038.0	4340524.2	20062059.1
219000000.0	6173922.2	4340947.4	20072767.8
220000000.0	6174798.6	4341366.8	20083390.7
221000000.0	6175667.3	4341782.5	20093928.7
222000000.0	6176528.4	4342194.5	20104382.8
223000000.0	6177382.0	4342603.0	20114754.0
224000000.0	6178228.3	4343007.8	20125043.4
225000000.0	6179067.3	4343409.2	20135251.8
226000000.0	6179899.0	4343807.0	20145380.3
227000000.0	6180723.7	4344201.4	20155429.7
228000000.0	6181541.3	4344592.5	20165401.0
229000000.0	6182352.0	4344980.2	20175295.2
230000000.0	6183155.9	4345364.6	20185113.0
231000000.0	6183953.0	4345745.7	20194855.4
232000000.0	6184743.4	4346123.6	20204523.2
233000000.0	6185527.3	4346498.3	20214117.3
234000000.0	6186304.7	4346869.9	20223638.5
235000000.0	6187075.6	4347238.4	20233087.7
236000000.0	6187840.2	4347603.8	20242465.6
237000000.0	6188598.5	4347966.2	20251773.2
238000000.0	6189350.7	4348325.6	20261011.1
239000000.0	6190096.7	4348682.1	20270180.1
240000000.0	6190836.7	4349035.7	20279281.0
241000000.0	6191570.7	4349386.3	20288314.6
242000000.0	6192298.8	4349734.2	20297281.6
243000000.0	6193021.2	4350079.2	20306182.8
244000000.0	6193737.7	4350421.5	20315018.8
245000000.0	6194448.6	4350761.0	20323790.4
246000000.0	6195153.8	4351097.8	20332498.3
247000000.0	6195853.5	4351431.9	20341143.1
248000000.0	6196547.7	4351763.4	20349725.6
249000000.0	6197236.5	4352092.3	20358246.5
250000000.0	6197920.0	4352418.6	20366706.3
251000000.0	6198598.1	4352742.3	20375105.8
252000000.0	6199271.0	4353063.6	20383445.5
253000000.0	6199938.7	4353382.3	20391726.2
254000000.0	6200601.3	4353698.5	20399948.4
255000000.0	6201258.9	4354012.4	20408112.8
256000000.0	6201911.5	4354323.8	20416219.9
257000000.0	6202559.1	4354632.8	20424270.4
258000000.0	6203201.8	4354939.5	20432264.9
259000000.0	6203839.7	4355243.9	20440203.9
260000000.0	6204472.8	4355546.0	20448088.0
261000000.0	6205101.2	4355845.8	20455917.9
262000000.0	6205724.9	4356143.3	20463694.0
263000000.0	6206344.1	4356438.6	20471416.8
264000000.0	6206958.6	4356731.8	20479087.0
265000000.0	6207568.6	4357022.7	20486705.1
266000000.0	6208174.2	4357311.5	20494271.6
267000000.0	6208775.3	4357598.2	20501787.1
268000000.0	6209372.1	4357882.8	20509251.9
269000000.0	6209964.5	4358165.3	20516666.8
270000000.0	6210552.7	4358445.7	20524032.1
271000000.0	6211136.6	4358724.1	20531348.3
272000000.0	6211716.4	4359000.5	20538616.0
273000000.0	6212292.0	4359274.9	20545835.6
274000000.0	6212863.5	4359547.4	20553007.6
275000000.0	6213431.0	4359817.8	20560132.5
276000000.0	6213994.4	4360086.4	20567210.7
277000000.0	6214553.9	4360353.1	20574242.6
278000000.0	6215109.5	4360617.8	20581228.9
279000000.0	6215661.1	4360880.7	20588169.8
280000000.0	6216209.0	4361141.8	20595065.8
281000000.0	6216753.0	4361401.0	20601917.4
282000000.0	6217293.3	4361658.5	20608725.0
283000000.0	6217829.8	4361914.1	20615488.9
284000000.0	6218362.7	4362167.9	20622209.7
285000000.0	6218891.9	4362420.1	20628887.8
286000000.0	6219417.5	4362670.4	20635523.5
287000000.0	6219939.5	4362919.1	20642117.2
288000000.0	6220458.0	4363166.1	20648669.4
289000000.0	6220973.0	4363411.3	20655180.4
290000000.0	6221484.5	4363655.0	20661650.6
291000000.0	6221992.6	4363896.9	20668080.4
292000000.0	6222497.3	4364137.3	20674470.2
293000000.0	6222998.6	4364376.0	20680820.4
294000000.0	6223496.6	4364613.1	20687131.3
295000000.0	6223991.3	4364848.7	20693403.2
296000000.0	6224482.7	4365082.6	20699636.7
297000000.0	6224970.9	4365315.1	20705831.9
298000000.0	6225455.9	4365546.0	20711989.2
299000000.0	6225937.7	4365775.3	20718109.1
300000000.0	6226416.4	4366003.2	20724191.7
301000000.0	6226892.0	4366229.6	20730237.6
302000000.0	6227364.5	4366454.5	20736247.0
303000000.0	6227834.0	4366677.9	20742220.2
304000000.0	6228300.4	4366899.9	20748157.5
305000000.0	6228763.8	4367120.5	20754059.4
306000000.0	6229224.3	4367339.6	20759926.0
307000000.0	6229681.9	4367557.3	20765757.8
308000000.0	6230136.5	4367773.7	20771554.9
309000000.0	6230588.3	4367988.6	20777317.8
310000000.0	6231037.2	4368202.2	20783046.8
311000000.0	6231483.3	4368414.5	20788742.1
312000000.0	6231926.7	4368625.4	20794404.0
313000000.0	6232367.2	4368834.9	20800032.8
314000000.0	6232805.0	4369043.2	20805628.9
315000000.0	6233240.1	4369250.2	20811192.4
316000000.0	6233672.4	4369455.8	20816723.7
317000000.0	6234102.2	4369660.2	20822223.1
318000000.0	6234529.2	4369863.3	20827690.8
319000000.0	6234953.7	4370065.2	20833127.1
320000000.0	6235375.5	4370265.8	20838532.3
321000000.0	6235794.8	4370465.2	20843906.6
322000000.0	6236211.5	4370663.4	20849250.4
323000000.0	6236625.8	4370860.4	20854563.8
324000000.0	6237037.5	4371056.1	20859847.1
325000000.0	6237446.7	4371250.7	20865100.6
326000000.0	6237853.5	4371444.1	20870324.6
327000000.0	6238257.8	4371636.3	20875519.2
328000000.0	6238659.7	4371827.4	20880684.8
329000000.0	6239059.3	4372017.4	20885821.5
330000000.0	6239456.4	4372206.2	20890929.6
331000000.0	6239851.2	4372393.8	20896009.4
332000000.0	6240243.7	4372580.4	20901061.1
333000000.0	6240633.9	4372765.8	20906084.8
334000000.0	6241021.8	4372950.2	20911081.0
335000000.0	6241407.4	4373133.5	20916049.7
336000000.0	6241790.8	4373315.7	20920991.2
337000000.0	6242171.9	4373496.8	20925905.7
338000000.0	6242550.8	4373676.9	20930793.5
339000000.0	6242927.6	4373855.9	20935654.7
340000000.0	6243302.1	4374033.9	20940489.6
341000000.0	6243674.6	4374210.9	20945298.4
342000000.0	6244044.8	4374386.8	20950081.3
343000000.0	6244413.0	4374561.7	20954838.5
344000000.0	6244779.1	4374735.7	20959570.2
345000000.0	6245143.1	4374908.6	20964276.6
346000000.0	6245505.0	4375080.6	20968958.0
347000000.0	6245864.9	4375251.5	20973614.5
348000000.0	6246222.8	4375421.5	20978246.3
349000000.0	6246578.6	4375590.6	20982853.6
350000000.0	6246932.5	4375758.6	20987436.6
351000000.0	6247284.4	4375925.8	20991995.6
352000000.0	6247634.3	4376092.0	20996530.6
353000000.0	6247982.3	4376257.3	21001041.9
354000000.0	6248328.3	4376421.6	21005529.6
355000000.0	6248672.4	4376585.0	21009994.1
356000000.0	6249014.7	4376747.6	21014435.3
357000000.0	6249355.0	4376909.2	21018853.5
358000000.0	6249693.5	4377070.0	21023249.0
359000000.0	6250030.2	4377229.8	21027621.8
360000000.0	6250365.0	4377388.8	21031972.1
361000000.0	6250698.0	4377546.9	21036300.1
362000000.0	6251029.2	4377704.2	21040606.1
363000000.0	6251358.6	4377860.6	21044890.0
364000000.0	6251686.2	4378016.1	21049152.2
365000000.0	6252012.1	4378170.8	21053392.8
366000000.0	6252336.2	4378324.7	21057611.9
367000000.0	6252658.6	4378477.7	21061809.8
368000000.0	6252979.3	4378630.0	21065986.5
369000000.0	6253298.2	4378781.4	21070142.2
370000000.0	6253615.5	4378932.0	21074277.1
371000000.0	6253931.1	4379081.8	21078391.4
372000000.0	6254245.0	4379230.8	21082485.2
373000000.0	6254557.3	4379379.0	21086558.6
374000000.0	6254867.9	4379526.4	21090611.8
375000000.0	6255176.9	4379673.1	21094645.0
376000000.0	6255484.3	4379819.0	21098658.2
377000000.0	6255790.1	4379964.1	21102651.8
378000000.0	6256094.3	4380108.4	21106625.7
379000000.0	6256397.0	4380252.0	21110580.1
380000000.0	6256698.0	4380394.9	21114515.2
381000000.0	6256997.5	4380537.0	21118431.2
382000000.0	6257295.5	4380678.4	21122328.1
383000000.0	6257592.0	4380819.1	21126206.1
384000000.0	6257886.9	4380959.0	21130065.3
385000000.0	6258180.3	4381098.2	21133906.0
386000000.0	6258472.3	4381236.7	21137728.1
387000000.0	6258762.7	4381374.5	21141531.8
388000000.0	6259051.7	4381511.6	21145317.4
389000000.0	6259339.2	4381648.0	21149084.8
390000000.0	6259625.3	4381783.7	21152834.3
391000000.0	6259909.9	4381918.8	21156565.9
392000000.0	6260193.1	4382053.1	21160279.8
393000000.0	6260474.9	4382186.8	21163976.1
394000000.0	6260755.3	4382319.8	21167655.0
395000000.0	6261034.3	4382452.1	21171316.5
396000000.0	6261311.9	4382583.8	21174960.8
397000000.0	6261588.2	4382714.8	21178588.1
398000000.0	6261863.0	4382845.2	21182198.3
399000000.0	6262136.6	4382974.9	21185791.7
400000000.0	6262408.7	4383104.0	21189368.3
401000000.0	6262679.6	4383232.4	21192928.4
402000000.0	6262949.1	4383360.2	21196471.9
403000000.0	6263217.3	4383487.4	21199999.0
404000000.0	6263484.2	4383614.0	21203509.8
405000000.0	6263749.8	4383739.9	21207004.5
406000000.0	6264014.1	4383865.2	21210483.2
407000000.0	6264277.2	4383989.9	21213945.8
408000000.0	6264538.9	4384114.1	21217392.7
409000000.0	6264799.5	4384237.6	21220823.8
410000000.0	6265058.7	4384360.5	21224239.3
411000000.0	6265316.7	4384482.8	21227639.3
412000000.0	6265573.5	4384604.6	21231023.9
413000000.0	6265829.1	4384725.7	21234393.2
414000000.0	6266083.5	4384846.3	21237747.3
415000000.0	6266336.6	4384966.3	21241086.2
416000000.0	6266588.6	4385085.8	21244410.2
417000000.0	6266839.3	4385204.6	21247719.3
418000000.0	6267088.9	4385322.9	21251013.6
419000000.0	6267337.4	4385440.7	21254293.2
420000000.0	6267584.6	4385557.9	21257558.2
421000000.0	6267830.7	4385674.5	21260808.8
422000000.0	6268075.7	4385790.6	21264044.9
423000000.0	6268319.5	4385906.2	21267266.7
424000000.0	6268562.1	4386021.2	21270474.3
425000000.0	6268803.7	4386135.7	21273667.7
426000000.0	6269044.1	4386249.6	21276847.2
427000000.0	6269283.5	4386363.1	21280012.7
428000000.0	6269521.7	4386476.0	21283164.3
429000000.0	6269758.9	4386588.3	21286302.3
430000000.0	6269994.9	4386700.2	21289426.5
431000000.0	6270229.9	4386811.5	21292537.2
432000000.0	6270463.8	4386922.4	21295634.4
433000000.0	6270696.6	4387032.7	21298718.2
434000000.0	6270928.4	4387142.5	21301788.7
435000000.0	6271159.2	4387251.9	21304845.9
436000000.0	6271388.9	4387360.7	21307890.0
437000000.0	6271617.5	4387469.0	21310921.1
438000000.0	6271845.2	4387576.9	21313939.2
439000000.0	6272071.8	4387684.3	21316944.4
440000000.0	6272297.4	4387791.1	21319936.8
441000000.0	6272522.0	4387897.5	21322916.5
442000000.0	6272745.6	4388003.5	21325883.5
443000000.0	6272968.2	4388108.9	21328838.0
444000000.0	6273189.8	4388213.9	21331780.0
445000000.0	6273410.4	4388318.4	21334709.6
446000000.0	6273630.1	4388422.5	21337626.8
447000000.0	6273848.8	4388526.1	21340531.8
448000000.0	6274066.5	4388629.2	21343424.7
449000000.0	6274283.3	4388731.9	21346305.4
450000000.0	6274499.1	4388834.1	21349174.2
451000000.0	6274714.0	4388935.9	21352030.9
452000000.0	6274928.0	4389037.2	21354875.9
453000000.0	6275141.0	4389138.1	21357709.0
454000000.0	6275353.1	4389238.5	21360530.4
455000000.0	6275564.3	4389338.6	21363340.1
456000000.0	6275774.5	4389438.1	21366138.3
457000000.0	6275983.9	4389537.3	21368924.9
458000000.0	6276192.3	4389636.0	21371700.2
459000000.0	6276399.9	4389734.3	21374464.0
460000000.0	6276606.6	4389832.2	21377216.6
461000000.0	6276812.4	4389929.6	21379957.9
462000000.0	6277017.3	4390026.7	21382688.1
463000000.0	6277221.3	4390123.3	21385407.2
464000000.0	6277424.5	4390219.5	21388115.3
465000000.0	6277626.8	4390315.3	21390812.4
466000000.0	6277828.3	4390410.7	21393498.6
467000000.0	6278028.9	4390505.7	21396174.0
468000000.0	6278228.7	4390600.2	21398838.6
469000000.0	6278427.6	4390694.4	21401492.6
470000000.0	6278625.7	4390788.2	21404135.9
471000000.0	6278823.0	4390881.6	21406768.6
472000000.0	6279019.4	4390974.6	21409390.9
473000000.0	6279215.0	4391067.2	21412002.7
474000000.0	6279409.8	4391159.4	21414604.1
475000000.0	6279603.8	4391251.3	21417195.2
476000000.0	6279797.0	4391342.7	21419776.1
477000000.0	6279989.4	4391433.8	21422346.8
478000000.0	6280181.0	4391524.5	21424907.3
479000000.0	6280371.9	4391614.8	21427457.7
480000000.0	6280561.9	4391704.8	21429998.2
481000000.0	6280751.1	4391794.4	21432528.7
482000000.0	6280939.6	4391883.6	21435049.3
483000000.0	6281127.3	4391972.4	21437560.0
484000000.0	6281314.3	4392060.9	21440061.0
485000000.0	6281500.5	4392149.1	21442552.2
486000000.0	6281685.9	4392236.8	21445033.8
487000000.0	6281870.6	4392324.2	21447505.8
488000000.0	6282054.5	4392411.3	21449968.2
489000000.0	6282237.7	4392498.0	21452421.1
490000000.0	6282420.2	4392584.3	21454864.6
491000000.0	6282601.9	4392670.3	21457298.7
492000000.0	6282782.9	4392756.0	21459723.4
493000000.0	6282963.2	4392841.3	21462138.8
494000000.0	6283142.7	4392926.3	21464545.1
495000000.0	6283321.6	4393010.9	21466942.1
496000000.0	6283499.7	4393095.2	21469330.0
497000000.0	6283677.1	4393179.2	21471708.9
498000000.0	6283853.8	4393262.8	21474078.7
499000000.0	6284029.9	4393346.1	21476439.6
500000000.0	6284205.2	4393429.0	21478791.5
501000000.0	6284379.8	4393511.7	21481134.6
502000000.0	6284553.8	4393594.0	21483468.8
503000000.0	6284727.0	4393675.9	21485794.3
504000000.0	6284899.6	4393757.6	21488111.0
505000000.0	6285071.6	4393838.9	21490419.1
506000000.0	6285242.8	4393920.0	21492718.6
507000000.0	6285413.4	4394000.7	21495009.5
508000000.0	6285583.3	4394081.1	21497291.8
509000000.0	6285752.6	4394161.1	21499565.7
510000000.0	6285921.2	4394240.9	21501831.2
511000000.0	6286089.1	4394320.4	21504088.3
512000000.0	6286256.4	4394399.5	21506337.0
513000000.0	6286423.1	4394478.3	21508577.4
514000000.0	6286589.1	4394556.9	21510809.6
515000000.0	6286754.5	4394635.1	21513033.6
516000000.0	6286919.2	4394713.1	21515249.4
517000000.0	6287083.4	4394790.7	21517457.2
518000000.0	6287246.9	4394868.0	21519656.8
519000000.0	6287409.7	4394945.1	21521848.4
520000000.0	6287572.0	4395021.8	21524032.1
521000000.0	6287733.7	4395098.3	21526207.8
522000000.0	6287894.7	4395174.5	21528375.6
523000000.0	6288055.1	4395250.3	21530535.6
524000000.0	6288214.9	4395325.9	21532687.8
525000000.0	6288374.2	4395401.2	21534832.2
526000000.0	6288532.8	4395476.3	21536968.9
527000000.0	6288690.8	4395551.0	21539097.9
528000000.0	6288848.3	4395625.5	21541219.3
529000000.0	6289005.1	4395699.6	21543333.0
530000000.0	6289161.4	4395773.6	21545439.2
531000000.0	6289317.1	4395847.2	21547537.9
532000000.0	6289472.2	4395920.5	21549629.1
533000000.0	6289626.7	4395993.6	21551712.9
534000000.0	6289780.7	4396066.4	21553789.3
535000000.0	6289934.1	4396139.0	21555858.3
536000000.0	6290086.9	4396211.2	21557920.0
537000000.0	6290239.2	4396283.2	21559974.4
538000000.0	6290390.9	4396355.0	21562021.6
539000000.0	6290542.1	4396426.5	21564061.6
540000000.0	6290692.7	4396497.7	21566094.4
541000000.0	6290842.7	4396568.6	21568120.1
542000000.0	6290992.2	4396639.3	21570138.7
543000000.0	6291141.2	4396709.8	21572150.2
544000000.0	6291289.6	4396779.9	21574154.7
545000000.0	6291437.5	4396849.9	21576152.3
546000000.0	6291584.8	4396919.5	21578142.9
547000000.0	6291731.7	4396988.9	21580126.6
548000000.0	6291878.0	4397058.1	21582103.4
549000000.0	6292023.7	4397127.0	21584073.4
550000000.0	6292169.0	4397195.7	21586036.6
551000000.0	6292313.7	4397264.1	21587993.0
552000000.0	6292457.9	4397332.3	21589942.7
553000000.0	6292601.6	4397400.2	21591885.6
554000000.0	6292744.7	4397467.9	21593822.0
555000000.0	6292887.4	4397535.4	21595751.7
556000000.0	6293029.6	4397602.6	21597674.8
557000000.0	6293171.2	4397669.5	21599591.3
558000000.0	6293312.4	4397736.3	21601501.4
559000000.0	6293453.0	4397802.7	21603404.9
560000000.0	6293593.2	4397869.0	21605302.0
561000000.0	6293732.9	4397935.0	21607192.6
562000000.0	6293872.0	4398000.8	21609076.9
563000000.0	6294010.7	4398066.4	21610954.8
564000000.0	6294148.9	4398131.7	21612826.3
565000000.0	6294286.6	4398196.8	21614691.6
566000000.0	6294423.9	4398261.7	21616550.6
567000000.0	6294560.6	4398326.3	21618403.3
568000000.0	6294696.9	4398390.7	21620249.9
569000000.0	6294832.7	4398454.9	21622090.3
570000000.0	6294968.1	4398518.9	21623924.5
571000000.0	6295102.9	4398582.6	21625752.7
572000000.0	6295237.3	4398646.1	21627574.7
573000000.0	6295371.3	4398709.4	21629390.7
574000000.0	6295504.8	4398772.5	21631200.7
575000000.0	6295637.8	4398835.4	21633004.7
576000000.0	6295770.3	4398898.1	21634802.8
577000000.0	6295902.5	4398960.5	21636594.9
578000000.0	6296034.1	4399022.7	21638381.1
579000000.0	6296165.3	4399084.7	21640161.4
