TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
1398000000.0	5224822.1	3403504.4	22430435.5
1399000000.0	5224838.1	3403510.8	22430780.1
1400000000.0	5224854.1	3403517.2	22431124.2
1401000000.0	5224870.1	3403523.5	22431467.9
1402000000.0	5224886.1	3403529.9	22431811.1
1403000000.0	5224902.0	3403536.2	22432153.8
1404000000.0	5224917.9	3403542.5	22432496.0
1405000000.0	5224933.8	3403548.9	22432837.8
1406000000.0	5224949.7	3403555.2	22433179.1
1407000000.0	5224965.5	3403561.5	22433519.9
1408000000.0	5224981.3	3403567.8	22433860.2
1409000000.0	5224997.1	3403574.0	22434200.1
1410000000.0	5225012.9	3403580.3	22434539.4
1411000000.0	5225028.6	3403586.6	22434878.3
1412000000.0	5225044.4	3403592.8	22435216.8
1413000000.0	5225060.1	3403599.1	22435554.8
1414000000.0	5225075.8	3403605.3	22435892.3
1415000000.0	5225091.4	3403611.5	22436229.3
1416000000.0	5225107.1	3403617.8	22436565.9
1417000000.0	5225122.7	3403624.0	22436902.0
1418000000.0	5225138.3	3403630.2	22437237.7
1419000000.0	5225153.9	3403636.4	22437572.8
1420000000.0	5225169.4	3403642.6	22437907.6
1421000000.0	5225184.9	3403648.7	22438241.8
1422000000.0	5225200.4	3403654.9	22438575.6
1423000000.0	5225215.9	3403661.1	22438909.0
1424000000.0	5225231.4	3403667.2	22439241.8
1425000000.0	5225246.8	3403673.4	22439574.3
1426000000.0	5225262.3	3403679.5	22439906.2
1427000000.0	5225277.7	3403685.6	22440237.8
1428000000.0	5225293.0	3403691.7	22440568.8
1429000000.0	5225308.4	3403697.8	22440899.4
1430000000.0	5225323.7	3403703.9	22441229.6
1431000000.0	5225339.1	3403710.0	22441559.3
1432000000.0	5225354.4	3403716.1	22441888.5
1433000000.0	5225369.6	3403722.2	22442217.3
1434000000.0	5225384.9	3403728.3	22442545.7
1435000000.0	5225400.1	3403734.3	22442873.6
1436000000.0	5225415.3	3403740.4	22443201.1
1437000000.0	5225430.5	3403746.4	22443528.1
1438000000.0	5225445.7	3403752.4	22443854.6
1439000000.0	5225460.8	3403758.5	22444180.8
1440000000.0	5225475.9	3403764.5	22444506.4
1441000000.0	5225491.0	3403770.5	22444831.7
1442000000.0	5225506.1	3403776.5	22445156.5
1443000000.0	5225521.2	3403782.5	22445480.8
1444000000.0	5225536.2	3403788.4	22445804.7
1445000000.0	5225551.3	3403794.4	22446128.2
1446000000.0	5225566.3	3403800.4	22446451.3
1447000000.0	5225581.2	3403806.3	22446773.9
1448000000.0	5225596.2	3403812.3	22447096.0
1449000000.0	5225611.1	3403818.2	22447417.8
1450000000.0	5225626.1	3403824.2	22447739.0
1451000000.0	5225641.0	3403830.1	22448059.9
1452000000.0	5225655.8	3403836.0	22448380.3
1453000000.0	5225670.7	3403841.9	22448700.3
1454000000.0	5225685.5	3403847.8	22449019.9
1455000000.0	5225700.3	3403853.7	22449339.0
1456000000.0	5225715.1	3403859.6	22449657.8
1457000000.0	5225729.9	3403865.5	22449976.0
1458000000.0	5225744.7	3403871.3	22450293.9
1459000000.0	5225759.4	3403877.2	22450611.3
1460000000.0	5225774.1	3403883.0	22450928.3
1461000000.0	5225788.8	3403888.9	22451244.9
1462000000.0	5225803.5	3403894.7	22451561.0
1463000000.0	5225818.1	3403900.6	22451876.8
1464000000.0	5225832.8	3403906.4	22452192.1
1465000000.0	5225847.4	3403912.2	22452507.0
1466000000.0	5225862.0	3403918.0	22452821.4
1467000000.0	5225876.6	3403923.8	22453135.5
1468000000.0	5225891.1	3403929.6	22453449.1
1469000000.0	5225905.7	3403935.4	22453762.3
1470000000.0	5225920.2	3403941.1	22454075.1
1471000000.0	5225934.7	3403946.9	22454387.5
1472000000.0	5225949.2	3403952.7	22454699.4
1473000000.0	5225963.6	3403958.4	22455010.9
1474000000.0	5225978.0	3403964.1	22455322.1
1475000000.0	5225992.5	3403969.9	22455632.8
1476000000.0	5226006.9	3403975.6	22455943.1
1477000000.0	5226021.2	3403981.3	22456253.0
1478000000.0	5226035.6	3403987.0	22456562.5
1479000000.0	5226049.9	3403992.7	22456871.5
1480000000.0	5226064.3	3403998.4	22457180.2
1481000000.0	5226078.6	3404004.1	22457488.5
1482000000.0	5226092.9	3404009.8	22457796.3
1483000000.0	5226107.1	3404015.5	22458103.7
1484000000.0	5226121.4	3404021.1	22458410.8
1485000000.0	5226135.6	3404026.8	22458717.4
1486000000.0	5226149.8	3404032.4	22459023.6
1487000000.0	5226164.0	3404038.1	22459329.4
1488000000.0	5226178.2	3404043.7	22459634.9
1489000000.0	5226192.3	3404049.3	22459939.9
1490000000.0	5226206.4	3404055.0	22460244.5
1491000000.0	5226220.5	3404060.6	22460548.7
1492000000.0	5226234.6	3404066.2	22460852.5
1493000000.0	5226248.7	3404071.8	22461155.9
1494000000.0	5226262.8	3404077.4	22461459.0
1495000000.0	5226276.8	3404082.9	22461761.6
1496000000.0	5226290.8	3404088.5	22462063.8
1497000000.0	5226304.8	3404094.1	22462365.6
1498000000.0	5226318.8	3404099.6	22462667.1
1499000000.0	5226332.8	3404105.2	22462968.1
1500000000.0	5226346.7	3404110.7	22463268.8
1501000000.0	5226360.6	3404116.3	22463569.0
1502000000.0	5226374.5	3404121.8	22463868.9
1503000000.0	5226388.4	3404127.3	22464168.4
1504000000.0	5226402.3	3404132.8	22464467.5
1505000000.0	5226416.2	3404138.4	22464766.1
1506000000.0	5226430.0	3404143.9	22465064.5
1507000000.0	5226443.8	3404149.3	22465362.4
1508000000.0	5226457.6	3404154.8	22465659.9
1509000000.0	5226471.4	3404160.3	22465957.0
1510000000.0	5226485.1	3404165.8	22466253.8
1511000000.0	5226498.9	3404171.2	22466550.2
1512000000.0	5226512.6	3404176.7	22466846.2
1513000000.0	5226526.3	3404182.2	22467141.8
1514000000.0	5226540.0	3404187.6	22467437.0
1515000000.0	5226553.7	3404193.0	22467731.8
1516000000.0	5226567.3	3404198.5	22468026.3
1517000000.0	5226581.0	3404203.9	22468320.4
1518000000.0	5226594.6	3404209.3	22468614.1
1519000000.0	5226608.2	3404214.7	22468907.4
1520000000.0	5226621.7	3404220.1	22469200.3
1521000000.0	5226635.3	3404225.5	22469492.9
1522000000.0	5226648.9	3404230.9	22469785.1
1523000000.0	5226662.4	3404236.3	22470076.9
1524000000.0	5226675.9	3404241.6	22470368.4
1525000000.0	5226689.4	3404247.0	22470659.4
1526000000.0	5226702.9	3404252.4	22470950.1
1527000000.0	5226716.3	3404257.7	22471240.4
1528000000.0	5226729.8	3404263.0	22471530.4
1529000000.0	5226743.2	3404268.4	22471819.9
1530000000.0	5226756.6	3404273.7	22472109.1
1531000000.0	5226770.0	3404279.0	22472398.0
1532000000.0	5226783.3	3404284.4	22472686.4
1533000000.0	5226796.7	3404289.7	22472974.5
1534000000.0	5226810.0	3404295.0	22473262.3
1535000000.0	5226823.3	3404300.3	22473549.6
1536000000.0	5226836.6	3404305.5	22473836.6
1537000000.0	5226849.9	3404310.8	22474123.2
1538000000.0	5226863.2	3404316.1	22474409.5
1539000000.0	5226876.4	3404321.4	22474695.4
1540000000.0	5226889.7	3404326.6	22474980.9
1541000000.0	5226902.9	3404331.9	22475266.1
1542000000.0	5226916.1	3404337.1	22475550.9
1543000000.0	5226929.3	3404342.4	22475835.3
1544000000.0	5226942.4	3404347.6	22476119.4
1545000000.0	5226955.6	3404352.8	22476403.1
1546000000.0	5226968.7	3404358.1	22476686.5
1547000000.0	5226981.8	3404363.3	22476969.5
1548000000.0	5226994.9	3404368.5	22477252.1
1549000000.0	5227008.0	3404373.7	22477534.4
1550000000.0	5227021.1	3404378.9	22477816.4
1551000000.0	5227034.1	3404384.1	22478097.9
1552000000.0	5227047.1	3404389.2	22478379.1
1553000000.0	5227060.1	3404394.4	22478660.0
1554000000.0	5227073.1	3404399.6	22478940.5
1555000000.0	5227086.1	3404404.7	22479220.7
1556000000.0	5227099.1	3404409.9	22479500.5
1557000000.0	5227112.0	3404415.0	22479779.9
1558000000.0	5227124.9	3404420.2	22480059.0
1559000000.0	5227137.9	3404425.3	22480337.8
1560000000.0	5227150.8	3404430.4	22480616.2
1561000000.0	5227163.6	3404435.6	22480894.2
1562000000.0	5227176.5	3404440.7	22481171.9
1563000000.0	5227189.3	3404445.8	22481449.3
1564000000.0	5227202.2	3404450.9	22481726.3
1565000000.0	5227215.0	3404456.0	22482002.9
1566000000.0	5227227.8	3404461.1	22482279.2
1567000000.0	5227240.6	3404466.1	22482555.2
1568000000.0	5227253.3	3404471.2	22482830.8
1569000000.0	5227266.1	3404476.3	22483106.1
1570000000.0	5227278.8	3404481.3	22483381.0
1571000000.0	5227291.5	3404486.4	22483655.6
1572000000.0	5227304.2	3404491.5	22483929.8
1573000000.0	5227316.9	3404496.5	22484203.7
1574000000.0	5227329.6	3404501.5	22484477.3
1575000000.0	5227342.2	3404506.6	22484750.5
1576000000.0	5227354.9	3404511.6	22485023.4
1577000000.0	5227367.5	3404516.6	22485295.9
1578000000.0	5227380.1	3404521.6	22485568.1
1579000000.0	5227392.7	3404526.6	22485840.0
1580000000.0	5227405.2	3404531.6	22486111.5
1581000000.0	5227417.8	3404536.6	22486382.7
1582000000.0	5227430.3	3404541.6	22486653.6
1583000000.0	5227442.9	3404546.6	22486924.1
1584000000.0	5227455.4	3404551.6	22487194.3
1585000000.0	5227467.9	3404556.5	22487464.1
1586000000.0	5227480.4	3404561.5	22487733.6
1587000000.0	5227492.8	3404566.4	22488002.8
1588000000.0	5227505.3	3404571.4	22488271.6
1589000000.0	5227517.7	3404576.3	22488540.2
1590000000.0	5227530.1	3404581.3	22488808.3
1591000000.0	5227542.5	3404586.2	22489076.2
1592000000.0	5227554.9	3404591.1	22489343.7
1593000000.0	5227567.3	3404596.0	22489610.9
1594000000.0	5227579.6	3404600.9	22489877.8
1595000000.0	5227591.9	3404605.8	22490144.3
1596000000.0	5227604.3	3404610.7	22490410.5
1597000000.0	5227616.6	3404615.6	22490676.4
1598000000.0	5227628.9	3404620.5	22490942.0
1599000000.0	5227641.1	3404625.4	22491207.2
1600000000.0	5227653.4	3404630.3	22491472.1
1601000000.0	5227665.7	3404635.1	22491736.7
1602000000.0	5227677.9	3404640.0	22492000.9
1603000000.0	5227690.1	3404644.9	22492264.9
1604000000.0	5227702.3	3404649.7	22492528.5
1605000000.0	5227714.5	3404654.6	22492791.8
1606000000.0	5227726.7	3404659.4	22493054.8
1607000000.0	5227738.8	3404664.2	22493317.4
1608000000.0	5227750.9	3404669.1	22493579.7
1609000000.0	5227763.1	3404673.9	22493841.7
1610000000.0	5227775.2	3404678.7	22494103.4
1611000000.0	5227787.3	3404683.5	22494364.8
1612000000.0	5227799.4	3404688.3	22494625.8
1613000000.0	5227811.4	3404693.1	22494886.6
1614000000.0	5227823.5	3404697.9	22495147.0
1615000000.0	5227835.5	3404702.7	22495407.1
1616000000.0	5227847.5	3404707.5	22495666.9
1617000000.0	5227859.5	3404712.2	22495926.3
1618000000.0	5227871.5	3404717.0	22496185.5
1619000000.0	5227883.5	3404721.8	22496444.3
1620000000.0	5227895.5	3404726.5	22496702.8
1621000000.0	5227907.4	3404731.3	22496961.1
1622000000.0	5227919.3	3404736.0	22497219.0
1623000000.0	5227931.3	3404740.7	22497476.5
1624000000.0	5227943.2	3404745.5	22497733.8
1625000000.0	5227955.0	3404750.2	22497990.8
1626000000.0	5227966.9	3404754.9	22498247.4
1627000000.0	5227978.8	3404759.6	22498503.8
1628000000.0	5227990.6	3404764.3	22498759.8
1629000000.0	5228002.5	3404769.0	22499015.6
1630000000.0	5228014.3	3404773.7	22499271.0
1631000000.0	5228026.1	3404778.4	22499526.1
1632000000.0	5228037.9	3404783.1	22499780.9
1633000000.0	5228049.6	3404787.8	22500035.4
1634000000.0	5228061.4	3404792.5	22500289.6
1635000000.0	5228073.1	3404797.1	22500543.5
1636000000.0	5228084.9	3404801.8	22500797.1
1637000000.0	5228096.6	3404806.5	22501050.4
1638000000.0	5228108.3	3404811.1	22501303.3
1639000000.0	5228120.0	3404815.8	22501556.0
1640000000.0	5228131.6	3404820.4	22501808.4
1641000000.0	5228143.3	3404825.0	22502060.5
1642000000.0	5228154.9	3404829.7	22502312.2
1643000000.0	5228166.6	3404834.3	22502563.7
1644000000.0	5228178.2	3404838.9	22502814.9
1645000000.0	5228189.8	3404843.5	22503065.7
1646000000.0	5228201.4	3404848.1	22503316.3
1647000000.0	5228212.9	3404852.7	22503566.6
1648000000.0	5228224.5	3404857.3	22503816.6
1649000000.0	5228236.0	3404861.9	22504066.2
1650000000.0	5228247.6	3404866.5	22504315.6
1651000000.0	5228259.1	3404871.1	22504564.7
1652000000.0	5228270.6	3404875.6	22504813.5
1653000000.0	5228282.1	3404880.2	22505062.0
1654000000.0	5228293.6	3404884.8	22505310.2
1655000000.0	5228305.0	3404889.3	22505558.1
1656000000.0	5228316.5	3404893.9	22505805.7
1657000000.0	5228327.9	3404898.4	22506053.0
1658000000.0	5228339.3	3404903.0	22506300.0
1659000000.0	5228350.7	3404907.5	22506546.7
1660000000.0	5228362.1	3404912.0	22506793.2
1661000000.0	5228373.5	3404916.5	22507039.3
1662000000.0	5228384.9	3404921.1	22507285.2
1663000000.0	5228396.2	3404925.6	22507530.7
1664000000.0	5228407.6	3404930.1	22507776.0
1665000000.0	5228418.9	3404934.6	22508021.0
1666000000.0	5228430.2	3404939.1	22508265.7
1667000000.0	5228441.5	3404943.6	22508510.1
1668000000.0	5228452.8	3404948.1	22508754.2
1669000000.0	5228464.1	3404952.5	22508998.1
1670000000.0	5228475.3	3404957.0	22509241.6
1671000000.0	5228486.6	3404961.5	22509484.9
1672000000.0	5228497.8	3404966.0	22509727.9
1673000000.0	5228509.0	3404970.4	22509970.5
1674000000.0	5228520.2	3404974.9	22510213.0
1675000000.0	5228531.4	3404979.3	22510455.1
1676000000.0	5228542.6	3404983.8	22510696.9
1677000000.0	5228553.7	3404988.2	22510938.5
1678000000.0	5228564.9	3404992.6	22511179.7
1679000000.0	5228576.0	3404997.1	22511420.7
1680000000.0	5228587.2	3405001.5	22511661.4
1681000000.0	5228598.3	3405005.9	22511901.9
1682000000.0	5228609.4	3405010.3	22512142.0
1683000000.0	5228620.5	3405014.7	22512381.9
1684000000.0	5228631.5	3405019.1	22512621.5
1685000000.0	5228642.6	3405023.5	22512860.8
1686000000.0	5228653.6	3405027.9	22513099.8
1687000000.0	5228664.7	3405032.3	22513338.6
1688000000.0	5228675.7	3405036.7	22513577.0
1689000000.0	5228686.7	3405041.0	22513815.2
1690000000.0	5228697.7	3405045.4	22514053.1
1691000000.0	5228708.7	3405049.8	22514290.8
1692000000.0	5228719.6	3405054.1	22514528.2
1693000000.0	5228730.6	3405058.5	22514765.2
1694000000.0	5228741.5	3405062.8	22515002.1
1695000000.0	5228752.5	3405067.2	22515238.6
1696000000.0	5228763.4	3405071.5	22515474.9
1697000000.0	5228774.3	3405075.9	22515710.9
1698000000.0	5228785.2	3405080.2	22515946.6
1699000000.0	5228796.1	3405084.5	22516182.0
1700000000.0	5228806.9	3405088.8	22516417.2
1701000000.0	5228817.8	3405093.1	22516652.1
1702000000.0	5228828.6	3405097.5	22516886.8
1703000000.0	5228839.4	3405101.8	22517121.1
1704000000.0	5228850.3	3405106.1	22517355.2
1705000000.0	5228861.1	3405110.3	22517589.0
1706000000.0	5228871.8	3405114.6	22517822.6
1707000000.0	5228882.6	3405118.9	22518055.9
1708000000.0	5228893.4	3405123.2	22518288.9
1709000000.0	5228904.1	3405127.5	22518521.7
1710000000.0	5228914.9	3405131.7	22518754.1
1711000000.0	5228925.6	3405136.0	22518986.4
1712000000.0	5228936.3	3405140.3	22519218.3
1713000000.0	5228947.0	3405144.5	22519450.0
1714000000.0	5228957.7	3405148.8	22519681.4
1715000000.0	5228968.4	3405153.0	22519912.6
1716000000.0	5228979.0	3405157.3	22520143.5
1717000000.0	5228989.7	3405161.5	22520374.1
1718000000.0	5229000.3	3405165.7	22520604.4
1719000000.0	5229011.0	3405169.9	22520834.5
1720000000.0	5229021.6	3405174.2	22521064.4
1721000000.0	5229032.2	3405178.4	22521294.0
1722000000.0	5229042.8	3405182.6	22521523.3
1723000000.0	5229053.4	3405186.8	22521752.3
1724000000.0	5229063.9	3405191.0	22521981.1
1725000000.0	5229074.5	3405195.2	22522209.6
1726000000.0	5229085.0	3405199.4	22522437.9
1727000000.0	5229095.5	3405203.6	22522665.9
1728000000.0	5229106.1	3405207.7	22522893.7
1729000000.0	5229116.6	3405211.9	22523121.1
1730000000.0	5229127.1	3405216.1	22523348.4
1731000000.0	5229137.5	3405220.2	22523575.4
1732000000.0	5229148.0	3405224.4	22523802.1
1733000000.0	5229158.5	3405228.6	22524028.5
1734000000.0	5229168.9	3405232.7	22524254.7
1735000000.0	5229179.3	3405236.9	22524480.7
1736000000.0	5229189.8	3405241.0	22524706.4
1737000000.0	5229200.2	3405245.1	22524931.8
1738000000.0	5229210.6	3405249.3	22525157.0
1739000000.0	5229221.0	3405253.4	22525381.9
1740000000.0	5229231.3	3405257.5	22525606.6
1741000000.0	5229241.7	3405261.6	22525831.0
1742000000.0	5229252.0	3405265.8	22526055.2
1743000000.0	5229262.4	3405269.9	22526279.1
1744000000.0	5229272.7	3405274.0	22526502.7
1745000000.0	5229283.0	3405278.1	22526726.2
1746000000.0	5229293.3	3405282.2	22526949.3
1747000000.0	5229303.6	3405286.3	22527172.2
1748000000.0	5229313.9	3405290.3	22527394.9
1749000000.0	5229324.2	3405294.4	22527617.3
1750000000.0	5229334.4	3405298.5	22527839.4
1751000000.0	5229344.7	3405302.6	22528061.3
1752000000.0	5229354.9	3405306.6	22528283.0
1753000000.0	5229365.1	3405310.7	22528504.4
1754000000.0	5229375.3	3405314.8	22528725.6
1755000000.0	5229385.5	3405318.8	22528946.5
1756000000.0	5229395.7	3405322.9	22529167.2
1757000000.0	5229405.9	3405326.9	22529387.6
1758000000.0	5229416.0	3405330.9	22529607.7
1759000000.0	5229426.2	3405335.0	22529827.7
1760000000.0	5229436.3	3405339.0	22530047.4
1761000000.0	5229446.5	3405343.0	22530266.8
1762000000.0	5229456.6	3405347.0	22530486.0
1763000000.0	5229466.7	3405351.1	22530704.9
1764000000.0	5229476.8	3405355.1	22530923.6
1765000000.0	5229486.8	3405359.1	22531142.1
1766000000.0	5229496.9	3405363.1	22531360.3
1767000000.0	5229507.0	3405367.1	22531578.3
1768000000.0	5229517.0	3405371.1	22531796.0
1769000000.0	5229527.1	3405375.1	22532013.5
1770000000.0	5229537.1	3405379.1	22532230.8
1771000000.0	5229547.1	3405383.0	22532447.8
1772000000.0	5229557.1	3405387.0	22532664.5
1773000000.0	5229567.1	3405391.0	22532881.1
1774000000.0	5229577.1	3405394.9	22533097.4
1775000000.0	5229587.0	3405398.9	22533313.4
1776000000.0	5229597.0	3405402.9	22533529.2
1777000000.0	5229607.0	3405406.8	22533744.8
1778000000.0	5229616.9	3405410.8	22533960.1
1779000000.0	5229626.8	3405414.7	22534175.2
1780000000.0	5229636.7	3405418.7	22534390.1
1781000000.0	5229646.6	3405422.6	22534604.7
1782000000.0	5229656.5	3405426.5	22534819.1
1783000000.0	5229666.4	3405430.4	22535033.2
1784000000.0	5229676.3	3405434.4	22535247.1
1785000000.0	5229686.1	3405438.3	22535460.8
1786000000.0	5229696.0	3405442.2	22535674.2
1787000000.0	5229705.8	3405446.1	22535887.4
1788000000.0	5229715.6	3405450.0	22536100.4
1789000000.0	5229725.5	3405453.9	22536313.1
1790000000.0	5229735.3	3405457.8	22536525.6
1791000000.0	5229745.0	3405461.7	22536737.9
1792000000.0	5229754.8	3405465.6	22536949.9
1793000000.0	5229764.6	3405469.5	22537161.7
1794000000.0	5229774.4	3405473.4	22537373.3
1795000000.0	5229784.1	3405477.2	22537584.7
1796000000.0	5229793.8	3405481.1	22537795.8
1797000000.0	5229803.6	3405485.0	22538006.6
1798000000.0	5229813.3	3405488.8	22538217.3
1799000000.0	5229823.0	3405492.7	22538427.7
1800000000.0	5229832.7	3405496.5	22538637.9
1801000000.0	5229842.4	3405500.4	22538847.9
1802000000.0	5229852.1	3405504.2	22539057.6
1803000000.0	5229861.7	3405508.1	22539267.1
1804000000.0	5229871.4	3405511.9	22539476.4
1805000000.0	5229881.0	3405515.7	22539685.4
1806000000.0	5229890.6	3405519.6	22539894.2
1807000000.0	5229900.3	3405523.4	22540102.8
1808000000.0	5229909.9	3405527.2	22540311.2
1809000000.0	5229919.5	3405531.0	22540519.3
1810000000.0	5229929.1	3405534.8	22540727.2
1811000000.0	5229938.6	3405538.6	22540934.9
1812000000.0	5229948.2	3405542.4	22541142.4
1813000000.0	5229957.8	3405546.2	22541349.6
1814000000.0	5229967.3	3405550.0	22541556.6
1815000000.0	5229976.8	3405553.8	22541763.4
1816000000.0	5229986.4	3405557.6	22541969.9
1817000000.0	5229995.9	3405561.4	22542176.3
1818000000.0	5230005.4	3405565.2	22542382.4
1819000000.0	5230014.9	3405568.9	22542588.3
1820000000.0	5230024.4	3405572.7	22542794.0
1821000000.0	5230033.8	3405576.5	22542999.4
1822000000.0	5230043.3	3405580.2	22543204.6
1823000000.0	5230052.8	3405584.0	22543409.6
1824000000.0	5230062.2	3405587.8	22543614.4
1825000000.0	5230071.6	3405591.5	22543819.0
1826000000.0	5230081.1	3405595.2	22544023.3
1827000000.0	5230090.5	3405599.0	22544227.4
1828000000.0	5230099.9	3405602.7	22544431.3
1829000000.0	5230109.3	3405606.5	22544635.0
1830000000.0	5230118.6	3405610.2	22544838.5
1831000000.0	5230128.0	3405613.9	22545041.7
1832000000.0	5230137.4	3405617.6	22545244.8
1833000000.0	5230146.7	3405621.3	22545447.6
1834000000.0	5230156.1	3405625.1	22545650.2
1835000000.0	5230165.4	3405628.8	22545852.5
1836000000.0	5230174.7	3405632.5	22546054.7
1837000000.0	5230184.0	3405636.2	22546256.6
1838000000.0	5230193.3	3405639.9	22546458.4
1839000000.0	5230202.6	3405643.6	22546659.9
1840000000.0	5230211.9	3405647.2	22546861.2
1841000000.0	5230221.2	3405650.9	22547062.2
1842000000.0	5230230.4	3405654.6	22547263.1
1843000000.0	5230239.7	3405658.3	22547463.8
1844000000.0	5230248.9	3405662.0	22547664.2
1845000000.0	5230258.1	3405665.6	22547864.4
1846000000.0	5230267.4	3405669.3	22548064.4
1847000000.0	5230276.6	3405672.9	22548264.2
1848000000.0	5230285.8	3405676.6	22548463.8
1849000000.0	5230295.0	3405680.2	22548663.2
1850000000.0	5230304.1	3405683.9	22548862.3
1851000000.0	5230313.3	3405687.5	22549061.3
1852000000.0	5230322.5	3405691.2	22549260.0
1853000000.0	5230331.6	3405694.8	22549458.6
1854000000.0	5230340.8	3405698.5	22549656.9
1855000000.0	5230349.9	3405702.1	22549855.0
1856000000.0	5230359.0	3405705.7	22550052.9
1857000000.0	5230368.1	3405709.3	22550250.6
1858000000.0	5230377.2	3405712.9	22550448.0
1859000000.0	5230386.3	3405716.6	22550645.3
1860000000.0	5230395.4	3405720.2	22550842.4
1861000000.0	5230404.5	3405723.8	22551039.2
1862000000.0	5230413.5	3405727.4	22551235.9
1863000000.0	5230422.6	3405731.0	22551432.3
1864000000.0	5230431.6	3405734.6	22551628.5
1865000000.0	5230440.6	3405738.2	22551824.5
1866000000.0	5230449.7	3405741.7	22552020.3
1867000000.0	5230458.7	3405745.3	22552216.0
1868000000.0	5230467.7	3405748.9	22552411.4
1869000000.0	5230476.7	3405752.5	22552606.6
1870000000.0	5230485.7	3405756.0	22552801.5
1871000000.0	5230494.6	3405759.6	22552996.3
1872000000.0	5230503.6	3405763.2	22553190.9
1873000000.0	5230512.6	3405766.7	22553385.3
1874000000.0	5230521.5	3405770.3	22553579.5
1875000000.0	5230530.5	3405773.8	22553773.4
1876000000.0	5230539.4	3405777.4	22553967.2
1877000000.0	5230548.3	3405780.9	22554160.8
1878000000.0	5230557.2	3405784.5	22554354.1
1879000000.0	5230566.1	3405788.0	22554547.3
1880000000.0	5230575.0	3405791.5	22554740.2
1881000000.0	5230583.9	3405795.1	22554933.0
1882000000.0	5230592.7	3405798.6	22555125.5
1883000000.0	5230601.6	3405802.1	22555317.9
1884000000.0	5230610.5	3405805.6	22555510.0
1885000000.0	5230619.3	3405809.1	22555702.0
1886000000.0	5230628.1	3405812.7	22555893.7
1887000000.0	5230637.0	3405816.2	22556085.3
1888000000.0	5230645.8	3405819.7	22556276.6
1889000000.0	5230654.6	3405823.2	22556467.8
1890000000.0	5230663.4	3405826.7	22556658.7
1891000000.0	5230672.2	3405830.2	22556849.5
1892000000.0	5230680.9	3405833.6	22557040.0
1893000000.0	5230689.7	3405837.1	22557230.4
1894000000.0	5230698.5	3405840.6	22557420.5
1895000000.0	5230707.2	3405844.1	22557610.5
1896000000.0	5230716.0	3405847.6	22557800.3
1897000000.0	5230724.7	3405851.0	22557989.8
1898000000.0	5230733.4	3405854.5	22558179.2
1899000000.0	5230742.1	3405858.0	22558368.4
1900000000.0	5230750.8	3405861.4	22558557.4
1901000000.0	5230759.5	3405864.9	22558746.1
1902000000.0	5230768.2	3405868.3	22558934.7
1903000000.0	5230776.9	3405871.8	22559123.1
1904000000.0	5230785.6	3405875.2	22559311.3
1905000000.0	5230794.2	3405878.7	22559499.3
1906000000.0	5230802.9	3405882.1	22559687.1
1907000000.0	5230811.5	3405885.5	22559874.7
1908000000.0	5230820.1	3405889.0	22560062.2
1909000000.0	5230828.8	3405892.4	22560249.4
1910000000.0	5230837.4	3405895.8	22560436.4
1911000000.0	5230846.0	3405899.2	22560623.3
1912000000.0	5230854.6	3405902.6	22560809.9
1913000000.0	5230863.2	3405906.1	22560996.4
1914000000.0	5230871.7	3405909.5	22561182.6
1915000000.0	5230880.3	3405912.9	22561368.7
1916000000.0	5230888.9	3405916.3	22561554.6
1917000000.0	5230897.4	3405919.7	22561740.3
1918000000.0	5230906.0	3405923.1	22561925.8
1919000000.0	5230914.5	3405926.5	22562111.1
1920000000.0	5230923.0	3405929.8	22562296.2
1921000000.0	5230931.5	3405933.2	22562481.2
1922000000.0	5230940.0	3405936.6	22562665.9
1923000000.0	5230948.5	3405940.0	22562850.5
1924000000.0	5230957.0	3405943.4	22563034.8
1925000000.0	5230965.5	3405946.7	22563219.0
1926000000.0	5230974.0	3405950.1	22563403.0
1927000000.0	5230982.4	3405953.5	22563586.8
1928000000.0	5230990.9	3405956.8	22563770.4
1929000000.0	5230999.3	3405960.2	22563953.8
1930000000.0	5231007.8	3405963.5	22564137.1
1931000000.0	5231016.2	3405966.9	22564320.1
1932000000.0	5231024.6	3405970.2	22564503.0
1933000000.0	5231033.0	3405973.6	22564685.7
1934000000.0	5231041.4	3405976.9	22564868.2
1935000000.0	5231049.8	3405980.2	22565050.5
1936000000.0	5231058.2	3405983.6	22565232.6
1937000000.0	5231066.6	3405986.9	22565414.5
1938000000.0	5231075.0	3405990.2	22565596.3
1939000000.0	5231083.3	3405993.5	22565777.9
1940000000.0	5231091.7	3405996.9	22565959.3
1941000000.0	5231100.0	3406000.2	22566140.5
1942000000.0	5231108.3	3406003.5	22566321.5
1943000000.0	5231116.7	3406006.8	22566502.3
1944000000.0	5231125.0	3406010.1	22566683.0
1945000000.0	5231133.3	3406013.4	22566863.4
1946000000.0	5231141.6	3406016.7	22567043.7
1947000000.0	5231149.9	3406020.0	22567223.8
1948000000.0	5231158.2	3406023.3	22567403.7
1949000000.0	5231166.4	3406026.6	22567583.5
1950000000.0	5231174.7	3406029.8	22567763.0
1951000000.0	5231183.0	3406033.1	22567942.4
1952000000.0	5231191.2	3406036.4	22568121.6
1953000000.0	5231199.4	3406039.7	22568300.6
1954000000.0	5231207.7	3406042.9	22568479.4
1955000000.0	5231215.9	3406046.2	22568658.1
