TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
327000000.0	7404428.0	4584736.9	11291409.9
328000000.0	7404979.1	4584932.5	11292738.1
329000000.0	7405527.0	4585126.9	11294058.5
330000000.0	7406071.7	4585320.1	11295371.3
331000000.0	7406613.2	4585512.2	11296676.4
332000000.0	7407151.4	4585703.1	11297974.0
333000000.0	7407686.6	4585892.9	11299264.0
334000000.0	7408218.5	4586081.6	11300546.7
335000000.0	7408747.4	4586269.1	11301822.0
336000000.0	7409273.3	4586455.6	11303090.0
337000000.0	7409796.0	4586641.0	11304350.7
338000000.0	7410315.8	4586825.3	11305604.2
339000000.0	7410832.5	4587008.5	11306850.7
340000000.0	7411346.3	4587190.6	11308090.1
341000000.0	7411857.2	4587371.7	11309322.5
342000000.0	7412365.1	4587551.8	11310547.9
343000000.0	7412870.1	4587730.8	11311766.5
344000000.0	7413372.3	4587908.8	11312978.2
345000000.0	7413871.6	4588085.8	11314183.2
346000000.0	7414368.1	4588261.8	11315381.5
347000000.0	7414861.8	4588436.7	11316573.1
348000000.0	7415352.8	4588610.7	11317758.1
349000000.0	7415841.0	4588783.7	11318936.6
350000000.0	7416326.4	4588955.7	11320108.6
351000000.0	7416809.2	4589126.7	11321274.2
352000000.0	7417289.3	4589296.8	11322433.4
353000000.0	7417766.7	4589466.0	11323586.2
354000000.0	7418241.5	4589634.1	11324732.8
355000000.0	7418713.6	4589801.4	11325873.1
356000000.0	7419183.2	4589967.7	11327007.3
357000000.0	7419650.2	4590133.1	11328135.3
358000000.0	7420114.7	4590297.6	11329257.3
359000000.0	7420576.6	4590461.2	11330373.3
360000000.0	7421036.0	4590623.9	11331483.2
361000000.0	7421492.9	4590785.7	11332587.2
362000000.0	7421947.4	4590946.6	11333685.4
363000000.0	7422399.4	4591106.7	11334777.7
364000000.0	7422849.0	4591265.9	11335864.2
365000000.0	7423296.1	4591424.2	11336945.0
366000000.0	7423740.9	4591581.7	11338020.1
367000000.0	7424183.3	4591738.3	11339089.5
368000000.0	7424623.4	4591894.0	11340153.3
369000000.0	7425061.1	4592049.0	11341211.5
370000000.0	7425496.5	4592203.1	11342264.3
371000000.0	7425929.6	4592356.4	11343311.5
372000000.0	7426360.5	4592508.9	11344353.3
373000000.0	7426789.1	4592660.5	11345389.7
374000000.0	7427215.4	4592811.4	11346420.8
375000000.0	7427639.5	4592961.5	11347446.5
376000000.0	7428061.4	4593110.8	11348467.0
377000000.0	7428481.1	4593259.3	11349482.2
378000000.0	7428898.6	4593407.0	11350492.3
379000000.0	7429314.0	4593554.0	11351497.2
380000000.0	7429727.3	4593700.2	11352497.0
381000000.0	7430138.4	4593845.6	11353491.7
382000000.0	7430547.4	4593990.3	11354481.4
383000000.0	7430954.3	4594134.2	11355466.1
384000000.0	7431359.1	4594277.4	11356445.9
385000000.0	7431761.9	4594419.9	11357420.7
386000000.0	7432162.7	4594561.6	11358390.6
387000000.0	7432561.4	4594702.6	11359355.7
388000000.0	7432958.1	4594842.9	11360316.0
389000000.0	7433352.8	4594982.5	11361271.5
390000000.0	7433745.5	4595121.3	11362222.3
391000000.0	7434136.2	4595259.5	11363168.4
392000000.0	7434525.0	4595397.0	11364109.7
393000000.0	7434911.9	4595533.8	11365046.5
394000000.0	7435296.8	4595669.8	11365978.7
395000000.0	7435679.9	4595805.3	11366906.3
396000000.0	7436061.0	4595940.0	11367829.3
397000000.0	7436440.3	4596074.1	11368747.9
398000000.0	7436817.6	4596207.5	11369662.0
399000000.0	7437193.2	4596340.2	11370571.6
400000000.0	7437566.9	4596472.3	11371476.9
401000000.0	7437938.7	4596603.7	11372377.8
402000000.0	7438308.8	4596734.5	11373274.3
403000000.0	7438677.0	4596864.6	11374166.6
404000000.0	7439043.5	4596994.1	11375054.6
405000000.0	7439408.2	4597123.0	11375938.3
406000000.0	7439771.1	4597251.3	11376817.8
407000000.0	7440132.3	4597378.9	11377693.1
408000000.0	7440491.7	4597505.9	11378564.3
409000000.0	7440849.5	4597632.3	11379431.3
410000000.0	7441205.5	4597758.0	11380294.2
411000000.0	7441559.8	4597883.2	11381153.1
